subject,slice_index,slice_position,slice_fraction,dice,iou,precision,recall,hausdorff,mask_area,pred_area,box_area,x_min,y_min,x_max,y_max
sub-066,38,32,0.6037735849056604,0.933575702491858,0.8754261363636363,0.9988654781199352,0.8762974548556803,15.652475842498529,7033.0,6170.0,11696.0,8,28,144,114
sub-066,39,33,0.6226415094339622,0.9370242214532872,0.8815104166666666,0.9975442043222004,0.8834275772074816,15.132745950421556,6897.0,6108.0,11610.0,9,28,144,114
sub-066,40,34,0.6415094339622641,0.9447220487195502,0.8952352767090855,0.9975267930750206,0.8972267536704731,15.231546211727817,6743.0,6065.0,11524.0,10,28,144,114
sub-066,41,35,0.660377358490566,0.9506526583890481,0.9059466019417476,0.9968285761976298,0.9085653430701354,16.15549442140351,6573.0,5991.0,11438.0,11,28,144,114
sub-066,42,36,0.6792452830188679,0.959792055884981,0.9226924878962987,0.9937762825904121,0.9280552937480364,15.811388300841896,6366.0,5945.0,11220.0,12,28,144,113
sub-066,43,37,0.6981132075471698,0.9641180415828303,0.9307219164778245,0.9912084123426995,0.9384690713236494,15.811388300841896,6127.0,5801.0,11050.0,14,28,144,113
sub-066,44,38,0.7169811320754716,0.9587136027813994,0.9207011686143572,0.9848214285714286,0.9339542760372566,16.492422502470642,5905.0,5600.0,10752.0,16,29,144,113
sub-066,45,39,0.7358490566037735,0.9536665450565487,0.9114365411436541,0.9840015057406362,0.9251459918598478,15.0,5651.0,5313.0,10458.0,18,29,144,112
sub-066,46,40,0.7547169811320755,0.9595785440613027,0.9222979193518689,0.9817718541748334,0.9383664293742975,5.0990195135927845,5338.0,5102.0,10126.0,22,29,144,112
sub-066,47,41,0.7735849056603774,0.962088130210401,0.9269458787531076,0.9707590626877629,0.9535707259492425,19.1049731745428,5083.0,4993.0,9711.0,27,29,144,112
sub-066,48,42,0.7924528301886793,0.9547154133776485,0.9133545310015898,0.9645330535152151,0.9450956199876619,16.1245154965971,4863.0,4765.0,9348.0,30,30,144,112
sub-066,49,43,0.8113207547169812,0.9600521059487624,0.9231732776617954,0.961095414040426,0.9590110605074821,5.0990195135927845,4611.0,4601.0,9153.0,31,30,144,111
sub-066,50,44,0.8301886792452831,0.9400236127508855,0.8868344842949432,0.957201250300553,0.9234516353514266,8.94427190999916,4311.0,4159.0,8720.0,35,31,144,111
sub-066,51,45,0.8490566037735849,0.9276200050263885,0.8650105460510897,0.9339574898785425,0.9213679480778831,11.180339887498949,4006.0,3952.0,8532.0,36,31,144,110
sub-066,52,46,0.8679245283018868,0.9243081931633207,0.8592686002522069,0.914876476906552,0.9339364035087719,8.48528137423857,3648.0,3724.0,8162.0,38,32,144,109
